ID,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,poster_url,trailer_url,ContentRatingID
3487,Color,Don Kempf,14,46,0,69,Michael Jordan,13000,18642318,Bill Murray,Michael Jordan to the Max,1723,13448,Bob Costas,0,http://www.imdb.com/title/tt0245280/?ref_=fn_tt_tt_1,13,English,USA,,,2000,366,7.5,1.440000057220459,407,https://image.tmdb.org/t/p/w500/z20ChkIl7zq7yOAIIJkDuUBV3x0.jpg,https://www.youtube.com/watch?v=TaAFmO3XA-Y,
3488,Color,Matt Bettinelli-Olpin,137,89,14,270,Allison Miller,971,15818967,Zach Gilford,Devil's Due,13913,2517,Vanessa Ray,0,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,120,English,USA,R,7000000,2014,479,4,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/56zW5kl6b10UNIXpQZTUXV2iygC.jpg,https://www.youtube.com/watch?v=hjo7iO6Ghtg,15
3489,Color,David O. Russell,50,92,737,380,Mary Tyler Moore,718,14891000,Lily Tomlin,Flirting with Disaster,15088,2240,David Patrick Kelly,3,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,105,English,USA,R,7000000,1996,524,6.8000001907348633,1.8500000238418579,824,https://image.tmdb.org/t/p/w500/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,https://www.youtube.com/watch?v=Pc6p72O4p44,15
3490,Color,Rob Zombie,261,109,0,597,Ken Foree,1000,16901126,Sid Haig,The Devil's Rejects,76267,3544,Lew Temple,0,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,687,English,USA,R,7000000,2005,649,6.9000000953674316,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/drZz4AuI7trq6BxlH9Xa4v4O0Pb.jpg,https://www.youtube.com/watch?v=rK6HXh9zRdU,15
3491,Color,,96,44,,970,Alyson Hannigan,4000,,Sarah Michelle Gellar,Buffy the Vampire Slayer,101902,7970,Emma Caulfield,0,http://www.imdb.com/title/tt0118276/?ref_=fn_tt_tt_1,665,English,USA,TV-14,2300000,,3000,8.1999998092651367,1.3300000429153442,6000,,,10
3492,Color,Rick Famuyiwa,180,103,44,190,Rick Fox,637,17474108,Kimberly Elise,Dope,56605,1342,Kiersey Clemons,3,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,89,English,USA,R,7000000,2015,256,7.3000001907348633,2.3499999046325684,23000,https://image.tmdb.org/t/p/w500/n6u00imN7AX2NiyWUc5kTgHXmEf.jpg,https://www.youtube.com/watch?v=jzm-SwQfYqo,15
3493,Color,Michael Rymer,28,95,48,826,Omar Epps,1000,14003141,LL Cool J,In Too Deep,4598,4837,Nia Long,1,http://www.imdb.com/title/tt0160401/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,1999,865,6.0999999046325684,2.3499999046325684,375,https://image.tmdb.org/t/p/w500/mYteXffai9mmShyGCa4nPhfGCLQ.jpg,https://www.youtube.com/watch?v=RQMpbyFjsbc,15
3494,Color,Sam Mendes,750,143,0,393,Helen McCrory,883,304360288,Albert Finney,Skyfall,522048,2039,Rory Kinnear,0,http://www.imdb.com/title/tt1074638/?ref_=fn_tt_tt_1,1498,English,UK,PG-13,200000000,2012,563,7.8000001907348633,2.3499999046325684,80000,https://image.tmdb.org/t/p/w500/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,https://www.youtube.com/watch?v=YvV3g8hLlyU,11
3495,Black and White,Rob Zombie,202,105,0,303,Matthew McGrory,1000,12583510,Sid Haig,House of 1000 Corpses,60709,2444,Erin Daniels,0,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,922,English,USA,R,7000000,2003,340,6,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/29c2qgXmSREosLBevOILEuMWzQC.jpg,https://www.youtube.com/watch?v=Zz6KPomlFkA,15
3496,Color,Sharron Miller,8,79,0,23,Elizabeth MacRae,246,,Bernard Fox,Alien Zone,440,345,Charles Aidman,0,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1,21,English,USA,PG,350000,1978,29,4.0999999046325684,,44,https://image.tmdb.org/t/p/w500/77aIcIiYidhg4YFlNEXChaBk9R6.jpg,,6
3497,Color,Ethan Coen,341,106,1000,98,Fred Melamed,816,9190525,Michael Stuhlbarg,A Serious Man,102125,1120,Peter Breitmayer,1,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,324,English,USA,R,7000000,2009,105,7,1.8500000238418579,10000,https://image.tmdb.org/t/p/w500/8Zjk3cvjkDa643NHXtdPu30gnyY.jpg,https://www.youtube.com/watch?v=mDKHWRbK2_Q,15
3498,Color,Aaron Schneider,160,100,11,970,Robert Duvall,13000,9176553,Bill Murray,Get Low,19147,19330,Bill Cobbs,1,http://www.imdb.com/title/tt1194263/?ref_=fn_tt_tt_1,97,English,USA,PG-13,7500000,2009,3000,7.0999999046325684,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/6uUaQ5zn9neK1VLqO2sGClbJrb9.jpg,https://www.youtube.com/watch?v=C25TG5kLJGw,11
3499,Color,Steve Miner,31,103,49,304,Richard E. Grant,687,9094451,Julian Sands,Warlock,11668,1990,Lori Singer,0,http://www.imdb.com/title/tt0098622/?ref_=fn_tt_tt_1,79,English,USA,R,7000000,1989,554,6.1999998092651367,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/1QHjr4lBd3vBN4kEqdDFlnJbsa7.jpg,https://www.youtube.com/watch?v=jrXieml4Mb4,15
3500,Color,Gina Prince-Bythewood,71,116,107,658,Nate Parker,893,14612840,Minnie Driver,Beyond the Lights,11191,3110,Darryl Stephens,1,http://www.imdb.com/title/tt3125324/?ref_=fn_tt_tt_1,37,English,USA,PG-13,7000000,2014,664,6.9000000953674316,,0,https://image.tmdb.org/t/p/w500/5Di9UXTa2bDec68WOFcZzgB1ot3.jpg,https://www.youtube.com/watch?v=6FSwSgzsVEk,11
3501,Color,Tom Ford,281,99,192,292,Teddy Sears,14000,9166863,Colin Firth,A Single Man,83182,14816,Keri Lynn Pratt,2,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,247,English,USA,R,7000000,2009,343,7.5999999046325684,2.3499999046325684,16000,https://image.tmdb.org/t/p/w500/AvqTb66bS1i1NjlPC76zvxo0taT.jpg,https://www.youtube.com/watch?v=KTQT6hGp96g,15
3502,Color,Martin Scorsese,114,164,17000,159,Barbara Hershey,883,8373585,Irvin Kershner,The Last Temptation of Christ,39680,1934,Roberts Blossom,0,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,308,English,USA,R,7000000,1988,618,7.5999999046325684,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/7L4qwrC1mipZXJfU5oRgQWChLv1.jpg,https://www.youtube.com/watch?v=IiJoTT6NDqU,15
3503,Color,Michael Corrente,72,96,30,407,George Wendt,761,7292175,Jonathan Brandis,Outside Providence,7736,2018,Shawn Hatosy,3,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,100,English,USA,R,7000000,1999,412,6.4000000953674316,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/xSqewkFWR0zs7OkXLOd10VnxFPN.jpg,https://www.youtube.com/watch?v=oCVN60P9gsY,15
3504,Color,Gurinder Chadha,119,122,98,397,Martin Henderson,729,6601079,Indira Varma,Bride & Prejudice,17436,2321,Anupam Kher,1,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276,English,UK,PG-13,7000000,2004,579,6.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/nzFzSV7ctoGjUajiRs4JXugHCnw.jpg,https://www.youtube.com/watch?v=nFYwqts1_TI,11
3505,Color,Phillip Noyce,74,94,176,46,David Gulpilil,116,6165429,Roy Billing,Rabbit-Proof Fence,23486,312,Deborah Mailman,1,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,249,Aboriginal,Australia,PG,6000000,2002,93,7.5,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/vs8ATIRGEEYpcByrNtJ1WyI3LeD.jpg,https://www.youtube.com/watch?v=n58yQzd6QlY,6
3506,Color,Don Michael Paul,25,93,70,442,Faizon Love,692,5694308,Jeffrey Jones,Who's Your Caddy?,13815,3128,Lil' Wayne,0,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,46,English,USA,PG-13,7000000,2007,585,2,1.8500000238418579,446,https://image.tmdb.org/t/p/w500/5wBBy7y5woqSICjbQekzZjwJBe7.jpg,https://www.youtube.com/watch?v=6FGO_s1zuZA,11
3507,Color,Tony Maylam,39,96,6,38,Alun Armstrong,206,5430822,Michael J. Pollard,Split Second,8391,493,Alastair Duncan,0,http://www.imdb.com/title/tt0105459/?ref_=fn_tt_tt_1,75,English,UK,R,7000000,1992,192,6.1999998092651367,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/c111nTTNsArsUqJx662hPrFymyz.jpg,https://www.youtube.com/watch?v=A-M8PbnAiTc,15
3508,Color,,27,60,,346,Xander Berkeley,787,,Melinda Clarke,Nikita,42402,2352,Aaron Stanford,1,http://www.imdb.com/title/tt1592154/?ref_=fn_tt_tt_1,83,English,USA,,,,485,7.6999998092651367,16,0,,,
3509,Color,Mitch Davis,27,113,7,35,Nathaniel Lees,11000,4720371,Anne Hathaway,The Other Side of Heaven,3203,11116,Miriama Smith,2,http://www.imdb.com/title/tt0250371/?ref_=fn_tt_tt_1,85,English,USA,PG,7000000,2001,43,6.5,1.8500000238418579,650,https://image.tmdb.org/t/p/w500/1jHSJULA0nEDfVeewlLvppsjve8.jpg,https://www.youtube.com/watch?v=5dKsHYzIoUI,6
3510,Color,,11,60,,652,Ashley Scott,10000,,Jensen Ackles,Dark Angel,25329,12051,John Savage,1,http://www.imdb.com/title/tt0204993/?ref_=fn_tt_tt_1,160,English,USA,TV-14,,,794,7.4000000953674316,1.3300000429153442,0,,,10
3511,Color,Yash Chopra,29,192,147,397,Preity Zinta,8000,2921738,Shah Rukh Khan,Veer-Zaara,34449,9984,Anupam Kher,0,http://www.imdb.com/title/tt0420332/?ref_=fn_tt_tt_1,119,Hindi,India,,7000000,2004,860,7.9000000953674316,2.3499999046325684,2000,https://image.tmdb.org/t/p/w500/j267YqLvKAHeyykTflxzpgVgviQ.jpg,,
3512,Color,David Mamet,158,99,342,501,Randy Couture,1000,2344847,Alice Braga,Redbelt,18561,2158,Jose Pablo Cantillo,0,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,119,English,USA,R,7000000,2008,518,6.8000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/tjLKe0QCGgSrvEd41Z4q2QpSoJF.jpg,https://www.youtube.com/watch?v=uRRTjflCJew,15
3513,Color,Jay Duplass,223,91,157,224,Tim Guinee,490,7455447,Matt Walsh,Cyrus,29967,1136,Katie Aselton,2,http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1,126,English,USA,R,7000000,2010,259,6.3000001907348633,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/qkJ0rB1qf62TJ6thxEVRT7Eccqn.jpg,https://www.youtube.com/watch?v=lMw0kLmuHOE,15
3514,Color,Kevin Brodie,25,100,0,359,Cheryl Ladd,655,2148212,Bruce McGill,A Dog of Flanders,781,1906,Jack Warden,0,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,20,English,USA,PG,7000000,1999,476,6.3000001907348633,1.8500000238418579,157,https://image.tmdb.org/t/p/w500/w65gcoD1zwmaPLM0gM8s9eynGcj.jpg,https://www.youtube.com/watch?v=2uZTELvPMxU,6
3515,Color,Paul Schrader,97,105,261,617,Michael McKean,783,2062066,Ed Begley Jr.,Auto Focus,11387,2684,Kurt Fuller,3,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,147,English,USA,R,7000000,2002,658,6.5999999046325684,1.8500000238418579,357,https://image.tmdb.org/t/p/w500/rgXN6YTZ0qvgVyZhojEtUwJDH0B.jpg,https://www.youtube.com/watch?v=ZILJYV9qoxI,15
3516,Color,George Hickenlooper,117,99,60,628,Jimmy Fallon,4000,1654367,Hayden Christensen,Factory Girl,18355,6526,Beth Grant,0,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,106,English,USA,R,7000000,2006,787,6.4000000953674316,1.8500000238418579,3000,https://image.tmdb.org/t/p/w500/A5Sq71054VptVUQYGdIjjim4hFn.jpg,https://www.youtube.com/watch?v=qnta4dqSMcM,15
3517,Color,Lynne Ramsay,389,112,159,77,Siobhan Fallon Hogan,3000,1738692,Ezra Miller,We Need to Talk About Kevin,95529,3547,Ashley Gerasimovich,0,http://www.imdb.com/title/tt1242460/?ref_=fn_tt_tt_1,301,English,UK,R,7000000,2011,294,7.5,2.3499999046325684,38000,https://image.tmdb.org/t/p/w500/auAmiRmbBQ5QIYGpWgcGBoBQY3b.jpg,https://www.youtube.com/watch?v=bV7Y5cylhNc,15
3518,Color,John Stephenson,9,100,0,149,Hans Matheson,2000,2209479,Samantha Barks,The Christmas Candle,844,2909,Lesley Manville,0,http://www.imdb.com/title/tt2739338/?ref_=fn_tt_tt_1,34,English,UK,PG,,2013,627,5.8000001907348633,,962,https://image.tmdb.org/t/p/w500/7PpESUrwE2du9tWTjbQia4j9IKs.jpg,https://www.youtube.com/watch?v=bWXa7563fhg,6
3519,Color,Tim Chambers,34,99,2,455,Marley Shelton,1000,1889522,Ellen Burstyn,The Mighty Macs,1119,2589,Jennifer Butler,2,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,12,English,USA,G,7000000,2009,690,6.5,2.3499999046325684,797,https://image.tmdb.org/t/p/w500/frNp8Rmkr8wBDyKrZ89gYvrtxBa.jpg,,14
3520,Color,Curtis Hanson,7,100,161,172,Shelley Long,10000,,Tom Cruise,Losin' It,3114,11059,Rick Rossovich,0,http://www.imdb.com/title/tt0085868/?ref_=fn_tt_tt_1,16,English,Canada,R,7000000,1983,422,4.8000001907348633,,168,https://image.tmdb.org/t/p/w500/7BQP8GzBW4ZZxqcc5tDH68yNeAI.jpg,https://www.youtube.com/watch?v=s3ZKyllapso,15
3521,Color,Rodrigo García,161,125,127,798,Jimmy Smits,6000,1110286,Naomi Watts,Mother and Child,9727,8876,Carla Gallo,6,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1,65,English,USA,R,4825000,2009,941,7.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/k5CjH4scjbBlGWLdZyUS7NEZf16.jpg,https://www.youtube.com/watch?v=o8L7bLS2ro0,15
3522,Color,Dick Richards,6,107,6,375,Terence Hill,963,1000000,Catherine Deneuve,March or Die,2215,2209,Jack O'Halloran,1,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,26,English,UK,PG,9000000,1977,750,6.3000001907348633,1.8500000238418579,122,https://image.tmdb.org/t/p/w500/jW21NrRlcrA4kucmD9hfnPbQEvL.jpg,https://www.youtube.com/watch?v=15X-KYSGU_0,6
3523,Color,Jean-Marie Poiré,16,107,8,39,Isabelle Nanty,106,700000,Christian Clavier,Les visiteurs,24438,215,Valérie Lemercier,1,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,78,French,France,R,50000000,1993,54,7,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/iBsuPhz0pwWgtOhe4ysqFjwNk3t.jpg,,15
3524,Color,Sofia Coppola,301,97,0,106,Chris Pontius,227,1768416,Nathalie Fay,Somewhere,35848,684,Erin Wasson,0,http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1,198,English,USA,R,7000000,2010,218,6.3000001907348633,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/zOf1sdfF4eH3CVRCpmRO5ugVGdo.jpg,https://www.youtube.com/watch?v=iEga7Hz9a3U,15
3525,Color,Bob Gosse,52,105,10,184,Susie Abromeit,756,1425993,Geoff Stults,I Hope They Serve Beer in Hell,7412,1417,Derek Wayne Johnson,1,http://www.imdb.com/title/tt1220628/?ref_=fn_tt_tt_1,72,English,USA,R,,2009,216,5.3000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/oBBood3JcOu0LQstdL9FeqCxMwa.jpg,https://www.youtube.com/watch?v=hs8I9AmLNQY,15
3526,Color,Alex Zamm,12,95,43,611,Raquel Welch,1000,306715,Taylor Negron,Chairman of the Board,5143,5213,Larry Miller,1,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1,62,English,USA,PG-13,10000000,1998,788,2.2999999523162842,1.8500000238418579,724,https://image.tmdb.org/t/p/w500/1eGB1EjaUjGbiuPBAqndlO3khyn.jpg,https://www.youtube.com/watch?v=rsGr2_8jez0,11
3527,Color,Spencer Susser,134,106,58,973,Natalie Portman,23000,382946,Joseph Gordon-Levitt,Hesher,43965,44969,Rainn Wilson,0,http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1,99,English,USA,R,7000000,2010,20000,7.0999999046325684,2.3499999046325684,19000,https://image.tmdb.org/t/p/w500/dD03azf3h1hUHVzVkkqJs96Kkay.jpg,https://www.youtube.com/watch?v=jkKjafEIebw,15
3528,Color,Richard Shepard,151,93,47,13,Mark Wingett,554,518134,Richard E. Grant,Dom Hemingway,21243,1105,Richard Graham,2,http://www.imdb.com/title/tt2402105/?ref_=fn_tt_tt_1,66,English,UK,R,,2013,524,6.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/QQqo4TybGj5WpJvqVdkpJdoqWk.jpg,https://www.youtube.com/watch?v=ZvBCSs6TlkE,15
3529,Color,Gus Van Sant,103,103,835,,Casey Affleck,13000,236266,Matt Damon,Gerry,15104,13000,,0,http://www.imdb.com/title/tt0302674/?ref_=fn_tt_tt_1,290,English,USA,R,3500000,2002,0,6.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/jzuPVECdfWuHoBIqQEFajbSwwpa.jpg,https://www.youtube.com/watch?v=L6Gfr0OJODI,15
3530,Color,Thaddeus O'Sullivan,39,96,5,52,Luke Newberry,766,196067,Olivia Williams,The Heart of Me,1966,1251,Eleanor Bron,3,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1,25,English,UK,R,7000000,2002,358,6.6999998092651367,1.8500000238418579,97,https://image.tmdb.org/t/p/w500/cseB13FRrXz1sxeEtPX4u4qlDga.jpg,,15
3531,Color,Peter Sollett,133,103,6,935,Josh Charles,7000,532988,Steve Carell,Freeheld,5863,9660,Luke Grimes,0,http://www.imdb.com/title/tt1658801/?ref_=fn_tt_tt_1,25,English,USA,PG-13,7000000,2015,1000,6.5,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/794PfYjTz3yxMRdTRmdFYt6w6ff.jpg,https://www.youtube.com/watch?v=pyKBeylNQoE,11
3532,Color,Shari Springer Berman,104,108,30,281,Marian Seldes,474,453079,Lynn Cohen,The Extra Man,4124,2029,Dan Hedaya,4,http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,2010,403,5.9000000953674316,2.3499999046325684,916,https://image.tmdb.org/t/p/w500/7RhiXoCm6yEflHQvYtoLeAkDhaU.jpg,https://www.youtube.com/watch?v=hoytqeoM5uc,15
3533,Black and White,Aleksey German,121,177,23,0,Yuriy Tsurilo,4,,Leonid Yarmolnik,Hard to Be a God,2518,8,Valentin Golubenko,0,http://www.imdb.com/title/tt2328813/?ref_=fn_tt_tt_1,28,Russian,Russia,Not Rated,7000000,2013,4,6.6999998092651367,1.6599999666213989,1000,https://image.tmdb.org/t/p/w500/lmqx4l6JVKwtAe7CCoyzwTVcOpy.jpg,https://www.youtube.com/watch?v=11sMDQIgggA,12
3534,Color,Stephen Milburn Anderson,27,118,0,410,Mike Starr,26000,46451,Chris Hemsworth,Ca$h,7663,27756,Paul Sanchez,2,http://www.imdb.com/title/tt1106860/?ref_=fn_tt_tt_1,38,English,USA,R,7000000,2010,854,6,1.8500000238418579,694,https://image.tmdb.org/t/p/w500/e5B7nG6xREL6lNnS34ZoAvXbB9l.jpg,https://www.youtube.com/watch?v=AzWQBq_Xltk,15
3535,Color,Richard E. Grant,49,97,554,530,Julie Walters,876,233103,Emily Watson,Wah-Wah,2670,2544,Miranda Richardson,3,http://www.imdb.com/title/tt0419256/?ref_=fn_tt_tt_1,50,English,UK,R,7000000,2005,838,6.9000000953674316,2.3499999046325684,311,https://image.tmdb.org/t/p/w500/9skFmG5gbmxfvDyAN5h8dSHtppT.jpg,https://www.youtube.com/watch?v=tz4uM0rjpdw,15
3536,Black and White,Troy Duffy,100,102,78,184,David Della Rocco,12000,,Norman Reedus,The Boondock Saints,197845,12680,Bob Marley,2,http://www.imdb.com/title/tt0144117/?ref_=fn_tt_tt_1,876,English,Canada,R,7000000,1999,333,7.9000000953674316,2.3499999046325684,16000,https://image.tmdb.org/t/p/w500/oCPwq7TVk8XZWDv1ErxyuR6Sn5n.jpg,https://www.youtube.com/watch?v=IMs4ESRJuCU,15
3537,Color,David Lam,12,92,4,4,Louis Koo,91,,Michael Wong,Z Storm,383,198,Stephen Au,1,http://www.imdb.com/title/tt3469440/?ref_=fn_tt_tt_1,1,Cantonese,Hong Kong,,7000000,2014,82,5.3000001907348633,2.3499999046325684,55,https://image.tmdb.org/t/p/w500/fAHPfitc4deaquh9mg2oIsMcMVV.jpg,https://www.youtube.com/watch?v=YSNGM-Elouw,
3538,Color,Francis Ford Coppola,112,88,0,507,Bruce Dern,1000,,Alden Ehrenreich,Twixt,8589,3150,Joanne Whalley,0,http://www.imdb.com/title/tt1756851/?ref_=fn_tt_tt_1,70,English,USA,R,7000000,2011,844,4.8000001907348633,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/oPsAeWd1upo5Q0BfqMbOGDDdv6h.jpg,https://www.youtube.com/watch?v=S7PrAoBi3rY,15
3539,Color,Vladlen Barbe,10,80,0,26,Wendee Lee,99,,Erin Fitzgerald,Snow Queen,1159,218,Ivan Okhlobystin,1,http://www.imdb.com/title/tt2243621/?ref_=fn_tt_tt_1,9,Russian,Russia,PG,7000000,2012,62,5.3000001907348633,,453,https://image.tmdb.org/t/p/w500/siQpJAT2IQjN218hxJXvrHePtNS.jpg,https://www.youtube.com/watch?v=HJrTHEDgHfY,6
3540,,Richard Rich,2,45,24,29,Kate Higgins,122,,Debi Derryberry,Alpha and Omega 4: The Legend of the Saw Toothed Cave,192,236,Cindy Robinson,0,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,,USA,,7000000,2014,35,6,,41,,,
3541,Color,Clint Eastwood,38,115,16000,240,Chris Penn,16000,41400000,Clint Eastwood,Pale Rider,39451,17209,Sydney Penny,0,http://www.imdb.com/title/tt0089767/?ref_=fn_tt_tt_1,138,English,USA,R,6900000,1985,455,7.3000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,https://www.youtube.com/watch?v=SGzz3hh1jHc,15
3542,Color,Robert C. Cooper,18,97,49,687,Christopher Judge,878,,Ben Browder,Stargate: The Ark of Truth,15862,4334,Julian Sands,5,http://www.imdb.com/title/tt0942903/?ref_=fn_tt_tt_1,42,English,USA,,,2008,847,7.4000000953674316,1.7799999713897705,389,https://image.tmdb.org/t/p/w500/kIqsCdZBmKYuPwaDnrFYzK1gqlM.jpg,https://www.youtube.com/watch?v=A1n6nq9vtuU,
3543,Color,Richard Linklater,152,102,0,787,Adam Goldberg,14000,7993039,Milla Jovovich,Dazed and Confused,120036,18643,Cole Hauser,1,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,408,English,USA,R,6900000,1993,1000,7.6999998092651367,1.8500000238418579,10000,https://image.tmdb.org/t/p/w500/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,https://www.youtube.com/watch?v=uzDPw5N8d_0,15
3544,Color,Kenny Ortega,44,111,197,578,Corbin Bleu,755,,Lucas Grabeel,High School Musical 2,39786,3009,Olesya Rulin,5,http://www.imdb.com/title/tt0810900/?ref_=fn_tt_tt_1,162,English,USA,TV-G,7000000,2007,632,4.8000001907348633,1.7799999713897705,586,https://image.tmdb.org/t/p/w500/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,https://www.youtube.com/watch?v=8UiHFHF-Nqk,2
3545,Color,Kim Nguyen,6,96,16,63,Justin Edward Seale,149,,Gordon Pinsent,Two Lovers and a Bear,33,414,John Ralston,0,http://www.imdb.com/title/tt4412528/?ref_=fn_tt_tt_1,6,English,Canada,,8700000,2016,147,7.1999998092651367,2.3499999046325684,187,https://image.tmdb.org/t/p/w500/q8anLL9m6ON7kTJ4Pbcuofls4gQ.jpg,https://www.youtube.com/watch?v=cFyg2AuD86M,
3546,Color,Jackie Earle Haley,46,94,0,493,Edi Gathegi,15000,,Rex Baker,Criminal Activities,5255,17377,Travis Aaron Wade,3,http://www.imdb.com/title/tt3687310/?ref_=fn_tt_tt_1,38,English,USA,,7000000,2015,725,5.8000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/tMygAfhHPUtvAADosZDH9XMQxuN.jpg,https://www.youtube.com/watch?v=QoYfdgskwqg,
3547,Color,Max Färberböck,63,125,4,36,Johanna Wokalek,177,927107,Heike Makatsch,Aimee & Jaguar,5153,333,Maria Schrader,1,http://www.imdb.com/title/tt0130444/?ref_=fn_tt_tt_1,51,German,Germany,,15000000,1999,66,7.3000001907348633,1.8500000238418579,687,https://image.tmdb.org/t/p/w500/vd6c4PliEGXgtWTzq1iFxnXIE5H.jpg,https://www.youtube.com/watch?v=KGwcU31U_Lg,
3548,Color,Arie Posin,74,108,3,436,John Heard,710,49526,Rory Culkin,The Chumscrubber,16299,2119,Tim DeKay,1,http://www.imdb.com/title/tt0406650/?ref_=fn_tt_tt_1,129,English,USA,R,6800000,2005,697,7,2.3499999046325684,1000,https://image.tmdb.org/t/p/w500/uMb26IjDgdq8p4H3XNO1CAsjT4m.jpg,https://www.youtube.com/watch?v=Fjj2WZh8pco,15
3549,Color,Damian Nieman,25,101,0,83,Jason Cerbone,240,10696,Glenn Plummer,Shade,10771,490,Mark De Alessandro,8,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1,65,English,USA,R,6800000,2003,83,6.4000000953674316,2.3499999046325684,413,https://image.tmdb.org/t/p/w500/2uK217wp1SSFgbIcwDaPrzlLd7X.jpg,https://www.youtube.com/watch?v=0rCOxEgyzWQ,15
3550,Color,Mark Tonderai,224,101,13,261,Nolan Gerard Funk,34000,31607598,Jennifer Lawrence,House at the End of the Street,58366,35717,Gil Bellows,1,http://www.imdb.com/title/tt1582507/?ref_=fn_tt_tt_1,160,English,Canada,PG-13,6900000,2012,924,5.5999999046325684,2.3499999046325684,10000,https://image.tmdb.org/t/p/w500/9GqcpWNNVXRTxY1u24VmlZuO5ht.jpg,https://www.youtube.com/watch?v=9SNvuq7bULo,11
3551,Color,Denis Villeneuve,226,139,777,58,Mélissa Désormeaux-Poulin,131,6857096,Lubna Azabal,Incendies,80429,343,Ahmad Massad,0,http://www.imdb.com/title/tt1255953/?ref_=fn_tt_tt_1,156,French,Canada,R,6800000,2010,66,8.1999998092651367,1.8500000238418579,37000,https://image.tmdb.org/t/p/w500/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,https://www.youtube.com/watch?v=XJ69WnwvZhE,15
